Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,RACT,0.075,0.3,0.5,0.715964343598055,0.7294480895407179,0.39336180686950684,0.22572015349122376,1.0,0.9676425269645609,0.22572015349122376,0.9829821717990276,1.12326656394453,0.4631971534383022
1,RACT,0.075,0.35,0.5,0.715964343598055,0.7294480895407179,0.434553861618042,0.22572015349122376,1.0,0.9676425269645609,0.22572015349122376,0.9829821717990276,1.12326656394453,0.4631971534383022
1,RACT,0.075,0.4,0.5,0.715964343598055,0.7294480895407179,0.4136388301849365,0.22572015349122376,1.0,0.9676425269645609,0.22572015349122376,0.9829821717990276,1.12326656394453,0.4631971534383022
1,RACT,0.1,0.2,0.5,0.7175850891410048,0.7269878574226402,0.4454658031463623,0.14044937944721736,1.0,0.9706349206349206,0.14044937944721736,0.9850081037277147,1.0865079365079364,0.4676608030291566
1,RACT,0.1,0.25,0.5,0.7175850891410048,0.7269878574226402,0.4314610958099365,0.14044937944721736,1.0,0.9706349206349206,0.14044937944721736,0.9850081037277147,1.0865079365079364,0.4676608030291566
1,RACT,0.1,0.3,0.5,0.7175850891410048,0.7269878574226402,0.43898797035217285,0.14044937944721736,1.0,0.9706349206349206,0.14044937944721736,0.9850081037277147,1.0865079365079364,0.4676608030291566
1,RACT,0.1,0.35,0.5,0.7175850891410048,0.7269878574226402,0.46283531188964844,0.14044937944721736,1.0,0.9706349206349206,0.14044937944721736,0.9850081037277147,1.0865079365079364,0.4676608030291566
1,RACT,0.1,0.4,0.5,0.7175850891410048,0.7269878574226402,0.44558215141296387,0.14044937944721736,1.0,0.9706349206349206,0.14044937944721736,0.9850081037277147,1.0865079365079364,0.4676608030291566
2,Baseline,0.0,1.0,0.1,0.7098865478119936,0.7355982274741506,0.510012149810791,0.4358880208770931,0.994475138121547,0.12016574585635359,0.4383096209930768,0.48379254457050247,1.3208333333333333,0.4806087009860963
2,Baseline (OAF),0.0,1.0,0.1,0.6936790923824959,0.7242888402625822,0.3545551300048828,0.16675390526042194,1.0,0.35695006747638325,0.16675390526042194,0.6138573743922204,1.393387314439946,0.4614901731804165
2,RACT,0.0,0.2,0.1,0.49108589951377635,0.06686478454680535,0.479511022567749,0.12635007097629458,0.9069767441860465,0.5581395348837209,0.1393090526148889,0.9846029173419774,1.0256410256410255,0.4539412661918534
2,RACT,0.0,0.25,0.1,0.49108589951377635,0.06686478454680535,0.49135684967041016,0.12635007097629458,0.9069767441860465,0.5581395348837209,0.1393090526148889,0.9846029173419774,1.0256410256410255,0.4539412661918534
2,RACT,0.0,0.3,0.1,0.49108589951377635,0.06686478454680535,0.4787418842315674,0.12635007097629458,0.9069767441860465,0.5581395348837209,0.1393090526148889,0.9846029173419774,1.0256410256410255,0.4539412661918534
